# epoch,train_acc,test_acc,train_loss,test_loss
1.000000000000000000e+00,1.988466666666666782e+01,1.981500000000000128e+01,3.481061510416666671e+00,3.485315878906249942e+00
2.000000000000000000e+00,3.513700000000000045e+01,3.499066666666666947e+01,2.736831923828125124e+00,2.745300390625000198e+00
3.000000000000000000e+00,4.512700000000000244e+01,4.469133333333333269e+01,2.476785314127604387e+00,2.489296993815104386e+00
4.000000000000000000e+00,5.263100000000000023e+01,5.204766666666666453e+01,2.285953846028645930e+00,2.301964726562499841e+00
5.000000000000000000e+00,5.733666666666666600e+01,5.662733333333333263e+01,2.145161907552083136e+00,2.164476549479166678e+00
6.000000000000000000e+00,6.156666666666666998e+01,6.073466666666666924e+01,2.014931704101562637e+00,2.037518020833333221e+00
7.000000000000000000e+00,6.534300000000000352e+01,6.437266666666666026e+01,1.902007063802083398e+00,1.927712021484375038e+00
8.000000000000000000e+00,6.564933333333333110e+01,6.465033333333333587e+01,1.860648061523437535e+00,1.889384514973958318e+00
9.000000000000000000e+00,7.016033333333332678e+01,6.904566666666666208e+01,1.740226513671875086e+00,1.771878629557291696e+00
1.000000000000000000e+01,7.284600000000000364e+01,7.158433333333333337e+01,1.659397631835937581e+00,1.693760418294270931e+00
1.100000000000000000e+01,7.471566666666666379e+01,7.335466666666665958e+01,1.598654983723958312e+00,1.636033597005208229e+00
1.200000000000000000e+01,7.642466666666666697e+01,7.498799999999999955e+01,1.545777037760416750e+00,1.585631840820312499e+00
1.300000000000000000e+01,7.793766666666667220e+01,7.639733333333333576e+01,1.496648264973958309e+00,1.539385502929687455e+00
1.400000000000000000e+01,7.924033333333333928e+01,7.763599999999999568e+01,1.453786896158854258e+00,1.499217635091145917e+00
1.500000000000000000e+01,8.018866666666666276e+01,7.849366666666666958e+01,1.421748940429687469e+00,1.469776253255208331e+00
1.600000000000000000e+01,8.105700000000000216e+01,7.929699999999999704e+01,1.393890053710937549e+00,1.444732000325520849e+00
1.700000000000000000e+01,8.207666666666666799e+01,8.015566666666666151e+01,1.363306271158854166e+00,1.416814638671874960e+00
1.800000000000000000e+01,8.244700000000000273e+01,8.051800000000000068e+01,1.344965643717447978e+00,1.401673351236979226e+00
1.900000000000000000e+01,8.302566666666666606e+01,8.099800000000000466e+01,1.325914943847656291e+00,1.385073650716145854e+00
2.000000000000000000e+01,8.347933333333332939e+01,8.138633333333334008e+01,1.307904833984375070e+00,1.370156040039062439e+00
