# epoch,train_acc,test_acc,train_loss,test_loss
1.000000000000000000e+00,5.634933333333333394e+01,5.650300000000000011e+01,7.036454081535339355e-01,7.027789950370788574e-01
2.000000000000000000e+00,5.683200000000000074e+01,5.697599999999999909e+01,6.962329745292663574e-01,6.947124004364013672e-01
3.000000000000000000e+00,5.733400000000000318e+01,5.749499999999999744e+01,6.914023756980895996e-01,6.898346543312072754e-01
4.000000000000000000e+00,5.763716666666666555e+01,5.784300000000000352e+01,6.876303553581237793e-01,6.862343549728393555e-01
5.000000000000000000e+00,5.786666666666666714e+01,5.806099999999999994e+01,6.849895119667053223e-01,6.836171150207519531e-01
6.000000000000000000e+00,5.800099999999999767e+01,5.820600000000000307e+01,6.829690337181091309e-01,6.815871000289916992e-01
7.000000000000000000e+00,5.813683333333333536e+01,5.834100000000000108e+01,6.814005970954895020e-01,6.800866723060607910e-01
8.000000000000000000e+00,5.824900000000000233e+01,5.842099999999999937e+01,6.801393032073974609e-01,6.788302063941955566e-01
9.000000000000000000e+00,5.831750000000000256e+01,5.851299999999999812e+01,6.791256666183471680e-01,6.778129339218139648e-01
1.000000000000000000e+01,5.838600000000000279e+01,5.852400000000000091e+01,6.783214807510375977e-01,6.770619153976440430e-01
1.100000000000000000e+01,5.844016666666666993e+01,5.858200000000000074e+01,6.776796579360961914e-01,6.764774322509765625e-01
1.200000000000000000e+01,5.849566666666666492e+01,5.865100000000000335e+01,6.771432757377624512e-01,6.759852170944213867e-01
1.300000000000000000e+01,5.853600000000000136e+01,5.866899999999999693e+01,6.767571568489074707e-01,6.756515502929687500e-01
1.400000000000000000e+01,5.857316666666666549e+01,5.867600000000000193e+01,6.764851212501525879e-01,6.754013299942016602e-01
1.500000000000000000e+01,5.858333333333333570e+01,5.872200000000000131e+01,6.762597560882568359e-01,6.751551628112792969e-01
1.600000000000000000e+01,5.862466666666666981e+01,5.875200000000000244e+01,6.760805845260620117e-01,6.750207543373107910e-01
1.700000000000000000e+01,5.863666666666666316e+01,5.875300000000000011e+01,6.759549975395202637e-01,6.749081611633300781e-01
1.800000000000000000e+01,5.866333333333333400e+01,5.878699999999999903e+01,6.758457422256469727e-01,6.748213171958923340e-01
1.900000000000000000e+01,5.868516666666666737e+01,5.878900000000000148e+01,6.757370233535766602e-01,6.747391223907470703e-01
2.000000000000000000e+01,5.870266666666666566e+01,5.879099999999999682e+01,6.756805777549743652e-01,6.746985912322998047e-01
2.100000000000000000e+01,5.871200000000000330e+01,5.877499999999999858e+01,6.756402850151062012e-01,6.746654510498046875e-01
2.200000000000000000e+01,5.872633333333333638e+01,5.879899999999999949e+01,6.756029725074768066e-01,6.746333241462707520e-01
2.300000000000000000e+01,5.872233333333333150e+01,5.881400000000000006e+01,6.755713820457458496e-01,6.746051907539367676e-01
2.400000000000000000e+01,5.872566666666666890e+01,5.880299999999999727e+01,6.755415797233581543e-01,6.745796203613281250e-01
2.500000000000000000e+01,5.872966666666666669e+01,5.878499999999999659e+01,6.755121946334838867e-01,6.745513677597045898e-01
2.600000000000000000e+01,5.872716666666666896e+01,5.879500000000000171e+01,6.754850745201110840e-01,6.745187044143676758e-01
2.700000000000000000e+01,5.872800000000000153e+01,5.880799999999999983e+01,6.754551529884338379e-01,6.744943857192993164e-01
