# epoch,train_acc,test_acc,train_loss,test_loss
1.000000000000000000e+00,7.464533333333334042e+01,7.482999999999999829e+01,5.756028294563293457e-01,5.749021172523498535e-01
2.000000000000000000e+00,7.540833333333333144e+01,7.555500000000000682e+01,5.673277378082275391e-01,5.666228532791137695e-01
3.000000000000000000e+00,7.572733333333333405e+01,7.581399999999999295e+01,5.608940124511718750e-01,5.604387521743774414e-01
4.000000000000000000e+00,7.606233333333332780e+01,7.607299999999999329e+01,5.546200275421142578e-01,5.540440678596496582e-01
5.000000000000000000e+00,7.631900000000000261e+01,7.634000000000000341e+01,5.479446053504943848e-01,5.476034879684448242e-01
6.000000000000000000e+00,7.671266666666666367e+01,7.669299999999999784e+01,5.411829352378845215e-01,5.407832860946655273e-01
7.000000000000000000e+00,7.690416666666666856e+01,7.690000000000000568e+01,5.360997319221496582e-01,5.358760356903076172e-01
8.000000000000000000e+00,7.723716666666666697e+01,7.714600000000000080e+01,5.298776626586914062e-01,5.297200083732604980e-01
9.000000000000000000e+00,7.744416666666666060e+01,7.743999999999999773e+01,5.246163606643676758e-01,5.245901942253112793e-01
1.000000000000000000e+01,7.763033333333333985e+01,7.763400000000000034e+01,5.198119878768920898e-01,5.200111865997314453e-01
1.100000000000000000e+01,7.780916666666666970e+01,7.776600000000000534e+01,5.157726407051086426e-01,5.158163309097290039e-01
1.200000000000000000e+01,7.817416666666666458e+01,7.817700000000000671e+01,5.095275640487670898e-01,5.096213817596435547e-01
1.300000000000000000e+01,7.853616666666667356e+01,7.847499999999999432e+01,5.035751461982727051e-01,5.040819048881530762e-01
1.400000000000000000e+01,7.681316666666666038e+01,7.700700000000000500e+01,5.164178013801574707e-01,5.152803659439086914e-01
1.500000000000000000e+01,7.758950000000000102e+01,7.762800000000000011e+01,5.065041184425354004e-01,5.056891441345214844e-01
1.600000000000000000e+01,7.805883333333333951e+01,7.804399999999999693e+01,5.005015134811401367e-01,5.000405907630920410e-01
1.700000000000000000e+01,7.712699999999999534e+01,7.719599999999999795e+01,5.052816271781921387e-01,5.042170286178588867e-01
1.800000000000000000e+01,7.794733333333333292e+01,7.802299999999999613e+01,4.954932928085327148e-01,4.948593974113464355e-01
1.900000000000000000e+01,7.850233333333333974e+01,7.849399999999999977e+01,4.882294237613677979e-01,4.878120720386505127e-01
2.000000000000000000e+01,7.902383333333332871e+01,7.893500000000000227e+01,4.821623563766479492e-01,4.824086129665374756e-01
2.100000000000000000e+01,7.933199999999999363e+01,7.930599999999999739e+01,4.769937396049499512e-01,4.775418937206268311e-01
2.200000000000000000e+01,7.976250000000000284e+01,7.964600000000000080e+01,4.709052145481109619e-01,4.720413684844970703e-01
